Disease,Disease Code,State,Year,Gender,Age,Age Code,STD Cases,Population,Rate per 100K
Chlamydia,274,Texas,2011,Male,35-39 years,35-39,1325,869841,152.33
Chlamydia,274,Texas,2011,Male,40+ years,40+,1572,5094532,30.86
Chlamydia,274,Texas,2011,Male,Unknown,99,20,,
Chlamydia,274,Texas,2012,Male,0-14 years,0-14,169,2989719,5.65
Chlamydia,274,Texas,2012,Male,15-19 years,15-19,6593,968997,680.39
Chlamydia,274,Texas,2012,Male,20-24 years,20-24,11641,996549,1168.13
Chlamydia,274,Texas,2012,Male,25-29 years,25-29,6104,968573,630.21
Chlamydia,274,Texas,2012,Male,30-34 years,30-34,2940,939923,312.79
Chlamydia,274,Texas,2012,Male,35-39 years,35-39,1380,875457,157.63
Chlamydia,274,Texas,2012,Male,40+ years,40+,1679,5208516,32.24
Chlamydia,274,Texas,2012,Male,Unknown,99,26,,
Chlamydia,274,Texas,2013,Male,0-14 years,0-14,146,3012501,4.85
Chlamydia,274,Texas,2013,Male,15-19 years,15-19,6098,971607,627.62
Chlamydia,274,Texas,2013,Male,20-24 years,20-24,12261,1016417,1206.3
Chlamydia,274,Texas,2013,Male,25-29 years,25-29,6578,981243,670.37
Chlamydia,274,Texas,2013,Male,30-34 years,30-34,3305,966044,342.12
Chlamydia,274,Texas,2013,Male,35-39 years,35-39,1600,884541,180.88
Chlamydia,274,Texas,2013,Male,40+ years,40+,1984,5314649,37.33
Chlamydia,274,Texas,2013,Male,Unknown,99,8,,
Chlamydia,274,Texas,2014,Male,0-14 years,0-14,130,3012501,4.32
Chlamydia,274,Texas,2014,Male,15-19 years,15-19,6300,971607,648.41
Chlamydia,274,Texas,2014,Male,20-24 years,20-24,12539,1016417,1233.65
Chlamydia,274,Texas,2014,Male,25-29 years,25-29,7240,981243,737.84
Chlamydia,274,Texas,2014,Male,30-34 years,30-34,3655,966044,378.35
Chlamydia,274,Texas,2014,Male,35-39 years,35-39,1853,884541,209.49
Chlamydia,274,Texas,2014,Male,40+ years,40+,2376,5314649,44.71
Chlamydia,274,Texas,2014,Male,Unknown,99,17,,
Chlamydia,274,Utah,1996,Male,0-14 years,0-14,1,287351,0.35
Chlamydia,274,Utah,1996,Male,15-19 years,15-19,78,107850,72.32
Chlamydia,274,Utah,1996,Male,20-24 years,20-24,146,91669,159.27
Chlamydia,274,Utah,1996,Male,25-29 years,25-29,69,82747,83.39
Chlamydia,274,Utah,1996,Male,30-34 years,30-34,39,76462,51.01
Chlamydia,274,Utah,1996,Male,35-39 years,35-39,18,77047,23.36
Chlamydia,274,Utah,1996,Male,40+ years,40+,13,309390,4.2
Chlamydia,274,Utah,1996,Male,Unknown,99,5,,
Chlamydia,274,Utah,1997,Male,0-14 years,0-14,5,292751,1.71
Chlamydia,274,Utah,1997,Male,15-19 years,15-19,93,109915,84.61
Chlamydia,274,Utah,1997,Male,20-24 years,20-24,168,96950,173.28
Chlamydia,274,Utah,1997,Male,25-29 years,25-29,82,85333,96.09
Chlamydia,274,Utah,1997,Male,30-34 years,30-34,33,76402,43.19
Chlamydia,274,Utah,1997,Male,35-39 years,35-39,19,77535,24.51
Chlamydia,274,Utah,1997,Male,40+ years,40+,17,320250,5.31
Chlamydia,274,Utah,1998,Male,0-14 years,0-14,4,298318,1.34
Chlamydia,274,Utah,1998,Male,15-19 years,15-19,149,110796,134.48
Chlamydia,274,Utah,1998,Male,20-24 years,20-24,231,103012,224.25
Chlamydia,274,Utah,1998,Male,25-29 years,25-29,110,87247,126.08
Chlamydia,274,Utah,1998,Male,30-34 years,30-34,54,76373,70.71
Chlamydia,274,Utah,1998,Male,35-39 years,35-39,19,77436,24.54
Chlamydia,274,Utah,1998,Male,40+ years,40+,25,330012,7.58
Chlamydia,274,Utah,1998,Male,Unknown,99,1,,
Chlamydia,274,Utah,1999,Male,0-14 years,0-14,1,302913,0.33
Chlamydia,274,Utah,1999,Male,15-19 years,15-19,130,109455,118.77
Chlamydia,274,Utah,1999,Male,20-24 years,20-24,249,108645,229.19
Chlamydia,274,Utah,1999,Male,25-29 years,25-29,129,89850,143.57
Chlamydia,274,Utah,1999,Male,30-34 years,30-34,47,76395,61.52
Chlamydia,274,Utah,1999,Male,35-39 years,35-39,20,76888,26.01
Chlamydia,274,Utah,1999,Male,40+ years,40+,23,339169,6.78
Chlamydia,274,Utah,1999,Male,Unknown,99,2,,
Chlamydia,274,Utah,2000,Male,0-14 years,0-14,1,302793,0.33
Chlamydia,274,Utah,2000,Male,15-19 years,15-19,121,106858,113.23
Chlamydia,274,Utah,2000,Male,20-24 years,20-24,243,114102,212.97
Chlamydia,274,Utah,2000,Male,25-29 years,25-29,127,94657,134.17
Chlamydia,274,Utah,2000,Male,30-34 years,30-34,49,78146,62.7
Chlamydia,274,Utah,2000,Male,35-39 years,35-39,23,76489,30.07
Chlamydia,274,Utah,2000,Male,40+ years,40+,15,351228,4.27
Chlamydia,274,Utah,2000,Male,Unknown,99,1,,
Chlamydia,274,Utah,2001,Male,0-14 years,0-14,4,307379,1.3
Chlamydia,274,Utah,2001,Male,15-19 years,15-19,173,105697,163.68
Chlamydia,274,Utah,2001,Male,20-24 years,20-24,352,112579,312.67
Chlamydia,274,Utah,2001,Male,25-29 years,25-29,187,101393,184.43
Chlamydia,274,Utah,2001,Male,30-34 years,30-34,90,80491,111.81
Chlamydia,274,Utah,2001,Male,35-39 years,35-39,48,74608,64.34
Chlamydia,274,Utah,2001,Male,40+ years,40+,23,360299,6.38
Chlamydia,274,Utah,2001,Male,Unknown,99,5,,
Chlamydia,274,Utah,2002,Male,0-14 years,0-14,10,307587,3.25
Chlamydia,274,Utah,2002,Male,15-19 years,15-19,222,102541,216.5
Chlamydia,274,Utah,2002,Male,20-24 years,20-24,437,112783,387.47
Chlamydia,274,Utah,2002,Male,25-29 years,25-29,201,110106,182.55
Chlamydia,274,Utah,2002,Male,30-34 years,30-34,82,83567,98.12
Chlamydia,274,Utah,2002,Male,35-39 years,35-39,45,73669,61.08
Chlamydia,274,Utah,2002,Male,40+ years,40+,44,371201,11.85
Chlamydia,274,Utah,2002,Male,Unknown,99,3,,
Chlamydia,274,Utah,2003,Male,0-14 years,0-14,10,323011,3.1
Chlamydia,274,Utah,2003,Male,15-19 years,15-19,186,100832,184.47
Chlamydia,274,Utah,2003,Male,20-24 years,20-24,463,110528,418.9
Chlamydia,274,Utah,2003,Male,25-29 years,25-29,243,115703,210.02
Chlamydia,274,Utah,2003,Male,30-34 years,30-34,96,83507,114.96
Chlamydia,274,Utah,2003,Male,35-39 years,35-39,40,72207,55.4
Chlamydia,274,Utah,2003,Male,40+ years,40+,60,374695,16.01
Chlamydia,274,Utah,2003,Male,Unknown,99,5,,
Chlamydia,274,Utah,2004,Male,0-14 years,0-14,8,322572,2.48
Chlamydia,274,Utah,2004,Male,15-19 years,15-19,211,99256,212.58
Chlamydia,274,Utah,2004,Male,20-24 years,20-24,457,111618,409.43
Chlamydia,274,Utah,2004,Male,25-29 years,25-29,249,120654,206.38
Chlamydia,274,Utah,2004,Male,30-34 years,30-34,119,87149,136.55
Chlamydia,274,Utah,2004,Male,35-39 years,35-39,47,73071,64.32
Chlamydia,274,Utah,2004,Male,40+ years,40+,46,384995,11.95
Chlamydia,274,Utah,2005,Male,0-14 years,0-14,4,323396,1.24
Chlamydia,274,Utah,2005,Male,15-19 years,15-19,263,100059,262.85
Chlamydia,274,Utah,2005,Male,20-24 years,20-24,578,118782,486.61
Chlamydia,274,Utah,2005,Male,25-29 years,25-29,355,122439,289.94
Chlamydia,274,Utah,2005,Male,30-34 years,30-34,167,93374,178.85
Chlamydia,274,Utah,2005,Male,35-39 years,35-39,84,77367,108.57
Chlamydia,274,Utah,2005,Male,40+ years,40+,70,404794,17.29
Chlamydia,274,Utah,2006,Male,0-14 years,0-14,6,343305,1.75
Chlamydia,274,Utah,2006,Male,15-19 years,15-19,269,101693,264.52
Chlamydia,274,Utah,2006,Male,20-24 years,20-24,644,125060,514.95
Chlamydia,274,Utah,2006,Male,25-29 years,25-29,380,122727,309.63
Chlamydia,274,Utah,2006,Male,30-34 years,30-34,160,85809,186.46
Chlamydia,274,Utah,2006,Male,35-39 years,35-39,87,80924,107.51
Chlamydia,274,Utah,2006,Male,40+ years,40+,88,422883,20.81
Chlamydia,274,Utah,2006,Male,Unknown,99,1,,
Chlamydia,274,Utah,2007,Male,0-14 years,0-14,10,356066,2.81
Chlamydia,274,Utah,2007,Male,15-19 years,15-19,302,104703,288.44
Chlamydia,274,Utah,2007,Male,20-24 years,20-24,652,129698,502.71
Chlamydia,274,Utah,2007,Male,25-29 years,25-29,429,131999,325
Chlamydia,274,Utah,2007,Male,30-34 years,30-34,212,89153,237.79
Chlamydia,274,Utah,2007,Male,35-39 years,35-39,100,84791,117.94
Chlamydia,274,Utah,2007,Male,40+ years,40+,90,439337,20.49
Chlamydia,274,Utah,2008,Male,0-14 years,0-14,14,371775,3.77
Chlamydia,274,Utah,2008,Male,15-19 years,15-19,366,106503,343.65
Chlamydia,274,Utah,2008,Male,20-24 years,20-24,772,128696,599.86
Chlamydia,274,Utah,2008,Male,25-29 years,25-29,445,135032,329.55
Chlamydia,274,Utah,2008,Male,30-34 years,30-34,210,95017,221.01
Chlamydia,274,Utah,2008,Male,35-39 years,35-39,116,87257,132.94
Chlamydia,274,Utah,2008,Male,40+ years,40+,114,456981,24.95
Chlamydia,274,Utah,2008,Male,Unknown,99,2,,
Chlamydia,274,Utah,2009,Male,0-14 years,0-14,8,382001,2.09
Chlamydia,274,Utah,2009,Male,15-19 years,15-19,365,108736,335.68
Chlamydia,274,Utah,2009,Male,20-24 years,20-24,757,128425,589.45
Chlamydia,274,Utah,2009,Male,25-29 years,25-29,515,119844,429.73
Chlamydia,274,Utah,2009,Male,30-34 years,30-34,251,104900,239.28
Chlamydia,274,Utah,2009,Male,35-39 years,35-39,117,92870,125.98
Chlamydia,274,Utah,2009,Male,40+ years,40+,113,464198,24.34
Chlamydia,274,Utah,2010,Male,0-14 years,0-14,8,380372,2.1
Chlamydia,274,Utah,2010,Male,15-19 years,15-19,425,111727,380.39
Chlamydia,274,Utah,2010,Male,20-24 years,20-24,823,113607,724.43
Chlamydia,274,Utah,2010,Male,25-29 years,25-29,492,118426,415.45
Chlamydia,274,Utah,2010,Male,30-34 years,30-34,236,110492,213.59
Chlamydia,274,Utah,2010,Male,35-39 years,35-39,113,90812,124.43
Chlamydia,274,Utah,2010,Male,40+ years,40+,115,462881,24.84
Chlamydia,274,Utah,2010,Male,Unknown,99,3,,
Chlamydia,274,Utah,2011,Male,0-14 years,0-14,8,384490,2.08
Chlamydia,274,Utah,2011,Male,15-19 years,15-19,427,111516,382.9
Chlamydia,274,Utah,2011,Male,20-24 years,20-24,825,120475,684.79
Chlamydia,274,Utah,2011,Male,25-29 years,25-29,517,113690,454.75
Chlamydia,274,Utah,2011,Male,30-34 years,30-34,250,114340,218.65
Chlamydia,274,Utah,2011,Male,35-39 years,35-39,114,93067,122.49
Chlamydia,274,Utah,2011,Male,40+ years,40+,124,477929,25.95
Chlamydia,274,Utah,2012,Male,0-14 years,0-14,10,387067,2.58
Chlamydia,274,Utah,2012,Male,15-19 years,15-19,409,111717,366.1
Chlamydia,274,Utah,2012,Male,20-24 years,20-24,876,122525,714.96
Chlamydia,274,Utah,2012,Male,25-29 years,25-29,547,110818,493.6
Chlamydia,274,Utah,2012,Male,30-34 years,30-34,320,115856,276.2
Chlamydia,274,Utah,2012,Male,35-39 years,35-39,148,97588,151.66
Chlamydia,274,Utah,2012,Male,40+ years,40+,156,490289,31.82
Chlamydia,274,Utah,2013,Male,0-14 years,0-14,6,389710,1.54
Chlamydia,274,Utah,2013,Male,15-19 years,15-19,362,114156,317.11
Chlamydia,274,Utah,2013,Male,20-24 years,20-24,867,125048,693.33
Chlamydia,274,Utah,2013,Male,25-29 years,25-29,615,107529,571.94
Chlamydia,274,Utah,2013,Male,30-34 years,30-34,317,116376,272.39
Chlamydia,274,Utah,2013,Male,35-39 years,35-39,161,102751,156.69
Chlamydia,274,Utah,2013,Male,40+ years,40+,157,503411,31.19
Chlamydia,274,Utah,2014,Male,0-14 years,0-14,2,389710,0.51
Chlamydia,274,Utah,2014,Male,15-19 years,15-19,458,114156,401.2
Chlamydia,274,Utah,2014,Male,20-24 years,20-24,936,125048,748.51
Chlamydia,274,Utah,2014,Male,25-29 years,25-29,655,107529,609.14
Chlamydia,274,Utah,2014,Male,30-34 years,30-34,335,116376,287.86
Chlamydia,274,Utah,2014,Male,35-39 years,35-39,194,102751,188.81
Chlamydia,274,Utah,2014,Male,40+ years,40+,228,503411,45.29
Chlamydia,274,Vermont,1996,Male,0-14 years,0-14,1,64582,1.55
Chlamydia,274,Vermont,1996,Male,15-19 years,15-19,6,21591,27.79
Chlamydia,274,Vermont,1996,Male,20-24 years,20-24,25,19081,131.02
Chlamydia,274,Vermont,1996,Male,25-29 years,25-29,16,20203,79.2
Chlamydia,274,Vermont,1996,Male,30-34 years,30-34,9,20557,43.78
Chlamydia,274,Vermont,1996,Male,35-39 years,35-39,3,25531,11.75
Chlamydia,274,Vermont,1996,Male,40+ years,40+,2,119345,1.68
Chlamydia,274,Vermont,1997,Male,15-19 years,15-19,12,22256,53.92
Chlamydia,274,Vermont,1997,Male,20-24 years,20-24,21,18539,113.28
Chlamydia,274,Vermont,1997,Male,25-29 years,25-29,7,20188,34.67
Chlamydia,274,Vermont,1997,Male,30-34 years,30-34,7,19725,35.49
Chlamydia,274,Vermont,1997,Male,35-39 years,35-39,4,25302,15.81
Chlamydia,274,Vermont,1997,Male,40+ years,40+,4,123034,3.25
Chlamydia,274,Vermont,1998,Male,15-19 years,15-19,14,22897,61.14
Chlamydia,274,Vermont,1998,Male,20-24 years,20-24,18,18654,96.49
Chlamydia,274,Vermont,1998,Male,25-29 years,25-29,13,19283,67.42
Chlamydia,274,Vermont,1998,Male,30-34 years,30-34,6,19335,31.03
Chlamydia,274,Vermont,1998,Male,35-39 years,35-39,3,24815,12.09
Chlamydia,274,Vermont,1998,Male,40+ years,40+,2,126481,1.58
Chlamydia,274,Vermont,1999,Male,15-19 years,15-19,14,23278,60.14
Chlamydia,274,Vermont,1999,Male,20-24 years,20-24,29,19048,152.25
Chlamydia,274,Vermont,1999,Male,25-29 years,25-29,15,17972,83.46
Chlamydia,274,Vermont,1999,Male,30-34 years,30-34,6,19453,30.84
Chlamydia,274,Vermont,1999,Male,35-39 years,35-39,4,24429,16.37
Chlamydia,274,Vermont,1999,Male,40+ years,40+,3,129982,2.31
Chlamydia,274,Vermont,2000,Male,15-19 years,15-19,19,23363,81.33
Chlamydia,274,Vermont,2000,Male,20-24 years,20-24,33,20015,164.88
Chlamydia,274,Vermont,2000,Male,25-29 years,25-29,22,16983,129.54
Chlamydia,274,Vermont,2000,Male,30-34 years,30-34,9,19862,45.31
Chlamydia,274,Vermont,2000,Male,35-39 years,35-39,8,24124,33.16
Chlamydia,274,Vermont,2000,Male,40+ years,40+,3,134455,2.23
Chlamydia,274,Vermont,2001,Male,15-19 years,15-19,25,23029,108.56
Chlamydia,274,Vermont,2001,Male,20-24 years,20-24,48,21741,220.78
Chlamydia,274,Vermont,2001,Male,25-29 years,25-29,27,16460,164.03
Chlamydia,274,Vermont,2001,Male,30-34 years,30-34,4,19614,20.39
Chlamydia,274,Vermont,2001,Male,35-39 years,35-39,6,23486,25.55
Chlamydia,274,Vermont,2001,Male,40+ years,40+,5,137288,3.64
Chlamydia,274,Vermont,2002,Male,0-14 years,0-14,2,57787,3.46
Chlamydia,274,Vermont,2002,Male,15-19 years,15-19,47,23173,202.82
Chlamydia,274,Vermont,2002,Male,20-24 years,20-24,86,22736,378.25
Chlamydia,274,Vermont,2002,Male,25-29 years,25-29,38,16465,230.79
Chlamydia,274,Vermont,2002,Male,30-34 years,30-34,15,19427,77.21
Chlamydia,274,Vermont,2002,Male,35-39 years,35-39,7,22742,30.78
Chlamydia,274,Vermont,2002,Male,40+ years,40+,13,139914,9.29
Chlamydia,274,Vermont,2003,Male,15-19 years,15-19,42,23588,178.06
Chlamydia,274,Vermont,2003,Male,20-24 years,20-24,94,23447,400.9
Chlamydia,274,Vermont,2003,Male,25-29 years,25-29,57,16813,339.02
Chlamydia,274,Vermont,2003,Male,30-34 years,30-34,21,18488,113.59
Chlamydia,274,Vermont,2003,Male,35-39 years,35-39,6,21568,27.82
Chlamydia,274,Vermont,2003,Male,40+ years,40+,12,143634,8.35
Chlamydia,274,Vermont,2004,Male,0-14 years,0-14,1,55256,1.81
Chlamydia,274,Vermont,2004,Male,15-19 years,15-19,58,23535,246.44
Chlamydia,274,Vermont,2004,Male,20-24 years,20-24,118,22617,521.73
Chlamydia,274,Vermont,2004,Male,25-29 years,25-29,54,17404,310.27
Chlamydia,274,Vermont,2004,Male,30-34 years,30-34,25,17614,141.93
Chlamydia,274,Vermont,2004,Male,35-39 years,35-39,12,20764,57.79
Chlamydia,274,Vermont,2004,Male,40+ years,40+,8,148612,5.38
Chlamydia,274,Vermont,2005,Male,15-19 years,15-19,44,23597,186.46
Chlamydia,274,Vermont,2005,Male,20-24 years,20-24,109,23148,470.88
Chlamydia,274,Vermont,2005,Male,25-29 years,25-29,44,19474,225.94
Chlamydia,274,Vermont,2005,Male,30-34 years,30-34,16,16977,94.25
Chlamydia,274,Vermont,2005,Male,35-39 years,35-39,11,20448,53.8
Chlamydia,274,Vermont,2005,Male,40+ years,40+,8,149036,5.37
Chlamydia,274,Vermont,2006,Male,0-14 years,0-14,1,54505,1.83
Chlamydia,274,Vermont,2006,Male,15-19 years,15-19,48,23641,203.04
Chlamydia,274,Vermont,2006,Male,20-24 years,20-24,117,22280,525.13
Chlamydia,274,Vermont,2006,Male,25-29 years,25-29,62,18878,328.43
Chlamydia,274,Vermont,2006,Male,30-34 years,30-34,33,17405,189.6
Chlamydia,274,Vermont,2006,Male,35-39 years,35-39,18,20361,88.4
Chlamydia,274,Vermont,2006,Male,40+ years,40+,15,149953,10
Chlamydia,274,Vermont,2007,Male,0-14 years,0-14,1,53786,1.86
Chlamydia,274,Vermont,2007,Male,15-19 years,15-19,55,23402,235.02
Chlamydia,274,Vermont,2007,Male,20-24 years,20-24,92,21565,426.62
Chlamydia,274,Vermont,2007,Male,25-29 years,25-29,61,18431,330.96
Chlamydia,274,Vermont,2007,Male,30-34 years,30-34,12,17066,70.32
Chlamydia,274,Vermont,2007,Male,35-39 years,35-39,11,20069,54.81
Chlamydia,274,Vermont,2007,Male,40+ years,40+,13,151466,8.58
Chlamydia,274,Vermont,2008,Male,15-19 years,15-19,52,23071,225.39
Chlamydia,274,Vermont,2008,Male,20-24 years,20-24,126,21697,580.73
Chlamydia,274,Vermont,2008,Male,25-29 years,25-29,56,18498,302.74
Chlamydia,274,Vermont,2008,Male,30-34 years,30-34,29,17057,170.02
Chlamydia,274,Vermont,2008,Male,35-39 years,35-39,16,19635,81.49
Chlamydia,274,Vermont,2008,Male,40+ years,40+,15,152785,9.82
Chlamydia,274,Vermont,2009,Male,15-19 years,15-19,65,23456,277.12
Chlamydia,274,Vermont,2009,Male,20-24 years,20-24,132,24446,539.97
Chlamydia,274,Vermont,2009,Male,25-29 years,25-29,64,18557,344.88
Chlamydia,274,Vermont,2009,Male,30-34 years,30-34,17,16369,103.86
Chlamydia,274,Vermont,2009,Male,35-39 years,35-39,7,18443,37.95
Chlamydia,274,Vermont,2009,Male,40+ years,40+,12,152698,7.86
Chlamydia,274,Vermont,2010,Male,15-19 years,15-19,45,23659,190.2
Chlamydia,274,Vermont,2010,Male,20-24 years,20-24,152,22682,670.13
Chlamydia,274,Vermont,2010,Male,25-29 years,25-29,78,17713,440.36
Chlamydia,274,Vermont,2010,Male,30-34 years,30-34,46,16908,272.06
Chlamydia,274,Vermont,2010,Male,35-39 years,35-39,9,17982,50.05
Chlamydia,274,Vermont,2010,Male,40+ years,40+,17,155718,10.92
Chlamydia,274,Vermont,2011,Male,0-14 years,0-14,2,52396,3.82
Chlamydia,274,Vermont,2011,Male,15-19 years,15-19,65,23558,275.92
Chlamydia,274,Vermont,2011,Male,20-24 years,20-24,176,22988,765.62
Chlamydia,274,Vermont,2011,Male,25-29 years,25-29,62,17815,348.02
Chlamydia,274,Vermont,2011,Male,30-34 years,30-34,32,17320,184.76
Chlamydia,274,Vermont,2011,Male,35-39 years,35-39,19,17146,110.81
Chlamydia,274,Vermont,2011,Male,40+ years,40+,21,157627,13.32
Chlamydia,274,Vermont,2012,Male,0-14 years,0-14,1,51846,1.93
Chlamydia,274,Vermont,2012,Male,15-19 years,15-19,68,23171,293.47
Chlamydia,274,Vermont,2012,Male,20-24 years,20-24,200,22992,869.87
Chlamydia,274,Vermont,2012,Male,25-29 years,25-29,104,17897,581.1
Chlamydia,274,Vermont,2012,Male,30-34 years,30-34,26,17598,147.74
Chlamydia,274,Vermont,2012,Male,35-39 years,35-39,10,16928,59.07
Chlamydia,274,Vermont,2012,Male,40+ years,40+,19,158346,12
Chlamydia,274,Vermont,2013,Male,15-19 years,15-19,88,22767,386.52
Chlamydia,274,Vermont,2013,Male,20-24 years,20-24,248,23530,1053.97
Chlamydia,274,Vermont,2013,Male,25-29 years,25-29,89,18181,489.52
Chlamydia,274,Vermont,2013,Male,30-34 years,30-34,47,17846,263.36
Chlamydia,274,Vermont,2013,Male,35-39 years,35-39,29,16824,172.37
Chlamydia,274,Vermont,2013,Male,40+ years,40+,22,158579,13.87
Chlamydia,274,Vermont,2014,Male,0-14 years,0-14,2,51461,3.89
Chlamydia,274,Vermont,2014,Male,15-19 years,15-19,108,22767,474.37
Chlamydia,274,Vermont,2014,Male,20-24 years,20-24,268,23530,1138.97
Chlamydia,274,Vermont,2014,Male,25-29 years,25-29,117,18181,643.53
Chlamydia,274,Vermont,2014,Male,30-34 years,30-34,62,17846,347.42
Chlamydia,274,Vermont,2014,Male,35-39 years,35-39,38,16824,225.87
Chlamydia,274,Vermont,2014,Male,40+ years,40+,27,158579,17.03
Chlamydia,274,Virginia,1996,Male,0-14 years,0-14,9,712791,1.26
Chlamydia,274,Virginia,1996,Male,15-19 years,15-19,265,230194,115.12
Chlamydia,274,Virginia,1996,Male,20-24 years,20-24,352,240682,146.25
Chlamydia,274,Virginia,1996,Male,25-29 years,25-29,231,265274,87.08
Chlamydia,274,Virginia,1996,Male,30-34 years,30-34,115,294293,39.08
Chlamydia,274,Virginia,1996,Male,35-39 years,35-39,58,296723,19.55
Chlamydia,274,Virginia,1996,Male,40+ years,40+,45,1267943,3.55
Chlamydia,274,Virginia,1996,Male,Unknown,99,41,,
Chlamydia,274,Virginia,1997,Male,0-14 years,0-14,15,718812,2.09
Chlamydia,274,Virginia,1997,Male,15-19 years,15-19,320,235826,135.69
Chlamydia,274,Virginia,1997,Male,20-24 years,20-24,517,237588,217.6
Chlamydia,274,Virginia,1997,Male,25-29 years,25-29,253,262758,96.29
Chlamydia,274,Virginia,1997,Male,30-34 years,30-34,127,286634,44.31
Chlamydia,274,Virginia,1997,Male,35-39 years,35-39,75,298819,25.1
Chlamydia,274,Virginia,1997,Male,40+ years,40+,72,1304188,5.52
Chlamydia,274,Virginia,1998,Male,0-14 years,0-14,16,728321,2.2
Chlamydia,274,Virginia,1998,Male,15-19 years,15-19,552,241148,228.91
Chlamydia,274,Virginia,1998,Male,20-24 years,20-24,748,237897,314.42
Chlamydia,274,Virginia,1998,Male,25-29 years,25-29,354,258212,137.1
Chlamydia,274,Virginia,1998,Male,30-34 years,30-34,148,277116,53.41
Chlamydia,274,Virginia,1998,Male,35-39 years,35-39,92,299814,30.69
Chlamydia,274,Virginia,1998,Male,40+ years,40+,65,1337136,4.86
Chlamydia,274,Virginia,1998,Male,Unknown,99,13,,
Chlamydia,274,Virginia,1999,Male,0-14 years,0-14,17,735785,2.31
Chlamydia,274,Virginia,1999,Male,15-19 years,15-19,598,245429,243.66
Chlamydia,274,Virginia,1999,Male,20-24 years,20-24,833,243571,342
Chlamydia,274,Virginia,1999,Male,25-29 years,25-29,354,254441,139.13
Chlamydia,274,Virginia,1999,Male,30-34 years,30-34,190,271589,69.96
Chlamydia,274,Virginia,1999,Male,35-39 years,35-39,95,303024,31.35
Chlamydia,274,Virginia,1999,Male,40+ years,40+,70,1376652,5.08
Chlamydia,274,Virginia,1999,Male,Unknown,99,20,,
Chlamydia,274,Virginia,2000,Male,0-14 years,0-14,11,746630,1.47
Chlamydia,274,Virginia,2000,Male,15-19 years,15-19,592,249307,237.46
Chlamydia,274,Virginia,2000,Male,20-24 years,20-24,948,251706,376.63
Chlamydia,274,Virginia,2000,Male,25-29 years,25-29,390,249774,156.14
Chlamydia,274,Virginia,2000,Male,30-34 years,30-34,187,270586,69.11
Chlamydia,274,Virginia,2000,Male,35-39 years,35-39,106,302360,35.06
Chlamydia,274,Virginia,2000,Male,40+ years,40+,98,1415638,6.92
Chlamydia,274,Virginia,2000,Male,Unknown,99,27,,
Chlamydia,274,Virginia,2001,Male,0-14 years,0-14,22,750532,2.93
Chlamydia,274,Virginia,2001,Male,15-19 years,15-19,775,255180,303.71
Chlamydia,274,Virginia,2001,Male,20-24 years,20-24,1241,258509,480.06
Chlamydia,274,Virginia,2001,Male,25-29 years,25-29,563,245566,229.27
Chlamydia,274,Virginia,2001,Male,30-34 years,30-34,232,272349,85.18
Chlamydia,274,Virginia,2001,Male,35-39 years,35-39,130,298519,43.55
